accx,accy,accz
0.8399,0.0222,0.0963
0.8563,0.0198,0.1099
0.8824,0.0164,0.1261
0.9132,0.0117,0.1371
0.9345,0.0127,0.1371
0.9501,0.0107,0.1283
0.9682,0.0122,0.1136
0.9792,0.0125,0.0892
0.9924,0.0086,0.0652
1.0031,0.0059,0.045
1.0065,0.0044,0.0313
1.0107,0.001,0.0249
1.0151,-0.0056,0.0296
1.0197,-0.0088,0.042
1.0229,-0.0137,0.0655
1.0241,-0.0173,0.0985
1.0232,-0.0203,0.14
1.0239,-0.0232,0.1744
1.0307,-0.0239,0.2018
1.0339,-0.0264,0.2223
1.0412,-0.0327,0.2328
1.051,-0.0396,0.2284
1.0574,-0.0496,0.2174
1.0544,-0.0584,0.2028
1.0679,-0.0672,0.1805
1.0864,-0.0809,0.1573
1.0972,-0.0936,0.1444
1.1004,-0.1024,0.1393
1.1055,-0.1014,0.1393
1.1157,-0.1041,0.1441
1.1221,-0.1055,0.1502
1.135,-0.1114,0.1537
1.1387,-0.1163,0.1446
1.1328,-0.1043,0.127
1.139,-0.0899,0.088
1.1617,-0.0804,0.0469
1.1812,-0.0726,0.0039
1.2098,-0.0625,-0.0303
1.2723,-0.0557,-0.0589
1.3234,-0.0493,-0.0711
1.3285,-0.0547,-0.0855
1.3581,-0.0535,-0.0938
1.4456,-0.0503,-0.086
1.5267,-0.0452,-0.0721
1.5995,-0.0403,-0.0579
1.6703,-0.041,-0.0498
1.7275,-0.0452,-0.0428
1.7964,-0.0572,-0.0388
1.8455,-0.0699,-0.0386
1.8677,-0.0801,-0.0479
1.8868,-0.0928,-0.0606
1.8606,-0.1048,-0.0726
1.7698,-0.1209,-0.087
1.6276,-0.1449,-0.1104
1.4903,-0.1625,-0.1322
1.3693,-0.1717,-0.1422
1.2438,-0.1801,-0.1385
1.169,-0.1808,-0.128
1.1077,-0.1783,-0.1158
1.0664,-0.1722,-0.1046
1.0173,-0.16,-0.0928
0.9836,-0.1476,-0.0921
0.9557,-0.1363,-0.096
0.9323,-0.1241,-0.1085
0.9086,-0.1099,-0.138
0.8976,-0.0999,-0.1632
0.8856,-0.0919,-0.1976
0.8727,-0.0848,-0.2292
0.8629,-0.0779,-0.2629
0.8568,-0.0755,-0.2902
0.8602,-0.0762,-0.3134
0.8722,-0.0828,-0.3303
0.89,-0.0919,-0.3401
0.9208,-0.1041,-0.3494
0.9482,-0.1163,-0.345
0.9716,-0.1292,-0.3391
0.9916,-0.1393,-0.3257
1.0109,-0.1498,-0.3015
1.0195,-0.1546,-0.28
1.0227,-0.1588,-0.2585
1.0202,-0.1627,-0.236
1.01,-0.162,-0.2138
0.9899,-0.162,-0.1986
0.9697,-0.1571,-0.1864
0.9455,-0.1476,-0.1757
0.9208,-0.1383,-0.1686
0.8878,-0.1297,-0.1664
0.8614,-0.1226,-0.162
0.8314,-0.116,-0.1571
0.8065,-0.1085,-0.1456
0.7745,-0.1002,-0.1305
0.7544,-0.0938,-0.1141
0.7373,-0.0872,-0.0977
0.7244,-0.0796,-0.0826
0.7185,-0.0726,-0.073
0.7104,-0.0638,-0.0672
0.7068,-0.0533,-0.0738
0.707,-0.0459,-0.084
0.7085,-0.0371,-0.1014
0.7141,-0.0293,-0.1207
0.72,-0.0264,-0.1393
0.729,-0.0266,-0.1578
0.7354,-0.0274,-0.1722
0.7395,-0.0303,-0.1891
0.7422,-0.0408,-0.1957
0.741,-0.0555,-0.1972
0.7337,-0.0748,-0.1893
0.7229,-0.1004,-0.1766
0.7024,-0.127,-0.1559
0.6865,-0.1505,-0.1317
0.6731,-0.1744,-0.108
0.6672,-0.1952,-0.0794
0.6692,-0.2172,-0.0406
