accx,accy,accz
0.6066,0.085,0.156
0.6022,0.0752,0.1477
0.5978,0.0649,0.1423
0.5914,0.0537,0.1315
0.5709,0.0693,0.1232
0.5612,0.1109,0.1154
0.5739,0.1441,0.1091
0.6051,0.1739,0.1076
0.6501,0.2042,0.1096
0.7126,0.2423,0.1086
0.7805,0.278,0.1012
0.8396,0.3068,0.0895
0.8939,0.3288,0.0709
0.9447,0.3547,0.049
0.9858,0.3786,0.0192
1.0199,0.3908,-0.0107
1.0536,0.4031,-0.0414
1.0854,0.4104,-0.0786
1.1113,0.4187,-0.1162
1.1382,0.4231,-0.1592
1.1645,0.4226,-0.2022
1.189,0.4245,-0.2374
1.2105,0.4206,-0.2682
1.2344,0.4206,-0.2965
1.2584,0.4197,-0.3136
1.2785,0.405,-0.3293
1.296,0.3996,-0.3429
1.3156,0.3928,-0.3473
1.3302,0.3869,-0.3459
1.3395,0.3791,-0.338
1.3434,0.3708,-0.3346
1.3458,0.3581,-0.3249
1.3449,0.3527,-0.3067
1.3395,0.3503,-0.2872
1.3317,0.3527,-0.2711
1.3146,0.3493,-0.2545
1.298,0.3459,-0.2428
1.2804,0.3483,-0.2223
1.252,0.3551,-0.2119
1.2266,0.3581,-0.2051
1.2012,0.3644,-0.1988
1.1793,0.3728,-0.1988
1.1523,0.384,-0.1958
1.1299,0.3948,-0.1958
1.1108,0.4055,-0.2022
1.0942,0.4148,-0.208
1.0791,0.4319,-0.2095
1.0693,0.4509,-0.2154
1.064,0.4621,-0.2203
1.0556,0.4739,-0.2296
1.0414,0.4861,-0.2384
1.0268,0.4939,-0.2476
1.0087,0.4979,-0.2569
0.9921,0.5066,-0.2711
0.9735,0.512,-0.2818
0.95,0.5164,-0.2896
0.932,0.5198,-0.3018
0.9115,0.5232,-0.3102
0.8944,0.5242,-0.3155
0.8861,0.5232,-0.3126
0.867,0.5252,-0.3175
0.8563,0.5232,-0.3111
0.849,0.5223,-0.3053
0.8411,0.5184,-0.2994
0.8347,0.5184,-0.2926
0.823,0.5149,-0.2774
0.8157,0.5164,-0.2545
0.8045,0.5115,-0.2398
0.7957,0.5071,-0.2124
0.7844,0.5022,-0.1817
0.7796,0.4993,-0.1548
0.7674,0.4988,-0.1235
0.759,0.4964,-0.0966
0.7473,0.4964,-0.0673
0.7302,0.4964,-0.0488
0.716,0.4915,-0.0302
0.7087,0.4915,-0.0107
0.6975,0.4905,0.005
0.6926,0.4881,0.0148
0.6892,0.4852,0.0148
0.6867,0.4744,0.0162
0.6838,0.4612,0.0138
0.6677,0.4587,0.004
0.6667,0.4529,-0.0009
0.6745,0.4392,-0.0112
0.6838,0.4284,-0.0214
0.696,0.4167,-0.0366
0.7097,0.3982,-0.0478
0.7204,0.3796,-0.0624
0.7409,0.3649,-0.081
0.7493,0.3488,-0.101
0.7586,0.3317,-0.1245
0.7664,0.3141,-0.1587
0.7713,0.3009,-0.1817
0.7835,0.2794,-0.2095
0.7942,0.2603,-0.234
0.803,0.2442,-0.2525
0.8133,0.2306,-0.2706
0.8357,0.2115,-0.2848
0.8538,0.1861,-0.294
0.8709,0.1671,-0.296
0.8949,0.1499,-0.2989
0.9159,0.1353,-0.2911
0.9276,0.124,-0.2867
0.9442,0.1099,-0.276
0.9613,0.1025,-0.2589
0.9784,0.0972,-0.2403
0.9862,0.0835,-0.2232
0.9887,0.0762,-0.2095
0.9975,0.0693,-0.1875
0.996,0.0654,-0.166
0.9892,0.0674,-0.1402
0.9921,0.0728,-0.1113
0.9941,0.0625,-0.0839
0.9814,0.0581,-0.0649
0.9667,0.0635,-0.0497
0.9505,0.0742,-0.0258
0.9408,0.0781,-0.0058
0.9237,0.0859,0.0177
0.9115,0.0938,0.0426
0.8968,0.1011,0.0538
0.8822,0.1157,0.0695
0.8719,0.1255,0.0836
0.8626,0.1358,0.091
0.8519,0.1533,0.0934
0.845,0.1632,0.0924
0.8352,0.1739,0.09
0.8255,0.189,0.0753
0.8142,0.2017,0.0607
0.805,0.212,0.0416
0.7976,0.2257,0.0197
0.7927,0.2364,-0.0029
0.7874,0.2496,-0.0292
0.7849,0.2599,-0.0541
0.7888,0.2658,-0.0815
0.7898,0.279,-0.1094
0.7923,0.2907,-0.1372
0.8006,0.2975,-0.1592
0.8113,0.3073,-0.1861
0.8196,0.3122,-0.2085
0.8313,0.3166,-0.2281
0.8484,0.3175,-0.2423
