accx,accy,accz
1.2003,-0.067,-0.3522
1.1939,-0.0885,-0.3918
1.1871,-0.1139,-0.423
1.1895,-0.1403,-0.447
1.1993,-0.1574,-0.47
1.2379,-0.2097,-0.4866
1.2741,-0.2639,-0.5144
1.317,-0.3055,-0.5408
1.3634,-0.3396,-0.576
1.4084,-0.3758,-0.5936
1.4367,-0.3509,-0.6077
1.4558,-0.3152,-0.6224
1.5008,-0.3509,-0.6273
1.5374,-0.3626,-0.619
1.5657,-0.3763,-0.6038
1.5936,-0.3963,-0.5858
1.6229,-0.4086,-0.5599
1.6473,-0.4242,-0.5242
1.6708,-0.4432,-0.4763
1.6991,-0.4671,-0.4304
1.7324,-0.496,-0.3796
1.7636,-0.52,-0.3341
1.7787,-0.5375,-0.2931
1.7924,-0.5517,-0.2628
1.8022,-0.5644,-0.2237
1.8105,-0.5761,-0.1948
1.8179,-0.5834,-0.1621
1.8159,-0.5854,-0.1216
1.8145,-0.5889,-0.0776
1.769,-0.5463,-0.0512
1.6337,-0.4066,-0.0414
1.5574,-0.2947,-0.0195
1.5408,-0.236,0.0123
1.5144,-0.1843,0.0245
1.4616,-0.1295,0.0397
1.4187,-0.0846,0.0494
1.3717,-0.0518,0.0436
1.3165,-0.0308,0.0407
1.2584,-0.0118,0.0241
1.2012,-0.0015,0.007
1.1396,-0.0015,-0.0146
1.0835,-0.0093,-0.0288
1.038,-0.004,-0.0454
1.0014,-0.0005,-0.0605
0.974,0.0019,-0.0742
0.9476,0.0014,-0.0834
0.9237,0.0053,-0.0874
0.91,0.019,-0.0981
0.9051,0.0297,-0.1069
0.9056,0.0429,-0.1187
0.9354,0.0542,-0.1279
0.9643,0.0679,-0.1323
0.9638,0.0869,-0.1631
0.9672,0.1099,-0.1856
0.9838,0.1323,-0.2056
1.0009,0.1509,-0.2369
1.0185,0.172,-0.2555
1.0351,0.1993,-0.2765
1.0497,0.2188,-0.296
1.0635,0.234,-0.3077
1.0776,0.2574,-0.317
1.0869,0.2814,-0.3244
1.1045,0.2941,-0.3249
1.1333,0.2716,-0.3244
1.1538,0.2315,-0.3175
1.1318,0.1925,-0.318
1.0991,0.1524,-0.3121
1.0757,0.1157,-0.2955
1.0644,0.082,-0.2628
1.0635,0.0424,-0.2247
1.0664,-0.003,-0.1724
1.0796,-0.0479,-0.1069
1.0947,-0.0861,-0.0478
1.1196,-0.1256,0.0123
1.1416,-0.1583,0.0778
1.169,-0.1945,0.1335
1.19,-0.2365,0.1906
1.2095,-0.2796,0.2371
1.2291,-0.3094,0.2766
1.2349,-0.3318,0.3128
1.2408,-0.3533,0.3407
1.2379,-0.3655,0.3612
1.2442,-0.3611,0.3817
1.2711,-0.3841,0.3978
1.2691,-0.4071,0.4007
1.254,-0.412,0.3866
1.231,-0.4051,0.3695
1.2095,-0.3949,0.35
1.1719,-0.3807,0.3231
1.1435,-0.3611,0.2835
1.1245,-0.3357,0.2464
1.1235,-0.3108,0.1999
1.1289,-0.2937,0.1594
1.1396,-0.2791,0.1174
1.1484,-0.2566,0.0753
1.1558,-0.2414,0.0328
1.1626,-0.2297,-0.0009
1.1641,-0.2199,-0.0424
1.1572,-0.2053,-0.0771
1.1538,-0.197,-0.1084
1.1411,-0.1833,-0.1406
1.1323,-0.1726,-0.168
1.1211,-0.1608,-0.19
1.1099,-0.152,-0.2061
1.0967,-0.1452,-0.2183
1.0879,-0.1369,-0.2257
1.0796,-0.1339,-0.2247
1.0723,-0.13,-0.2179
1.0669,-0.1232,-0.2114
1.0556,-0.1212,-0.1958
1.0463,-0.1173,-0.1831
1.0351,-0.1105,-0.1611
1.0273,-0.1017,-0.1318
1.0209,-0.0939,-0.104
